[rosmaster.main][INFO] 2015-11-26 12:33:48,563: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2015-11-26 12:33:48,563: Starting ROS Master Node
[rosmaster.master][INFO] 2015-11-26 12:33:59,477: -PUB [/motor_trace/r_upper_arm_roll_motor] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,477: -PUB [/motor_trace/r_elbow_flex_motor] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,478: -PUB [/motor_trace/r_forearm_roll_motor] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,479: -PUB [/motor_trace/r_wrist_l_motor] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,479: -PUB [/motor_trace/r_wrist_r_motor] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,480: -PUB [/motor_trace/r_gripper_motor] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,481: -PUB [/pressure/r_gripper_motor] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,482: -PUB [/accelerometer/r_gripper_motor] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,482: -PUB [/motor_trace/head_tilt_motor] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,483: -PUB [/motor_trace/laser_tilt_mount_motor] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,484: -PUB [/joint_states] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,485: -PUB [/mechanism_statistics] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,485: -PUB [/prosilica_inhibit_projector_controller/waveform] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,486: -PUB [/calibration_controllers/calibrate/cal_head_pan/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,487: -PUB [/calibration_controllers/calibrate/cal_head_pan/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,487: -PUB [/calibration_controllers/calibrate/cal_head_pan/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,488: -PUB [/calibration_controllers/calibrate/cal_head_pan/calibrated] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,489: -PUB [/calibration_controllers/calibrate/cal_head_tilt/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,490: -PUB [/calibration_controllers/calibrate/cal_head_tilt/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,490: -PUB [/calibration_controllers/calibrate/cal_head_tilt/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,491: -PUB [/calibration_controllers/calibrate/cal_head_tilt/calibrated] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,492: -PUB [/calibration_controllers/calibrate/cal_laser_tilt/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,493: -PUB [/calibration_controllers/calibrate/cal_laser_tilt/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,493: -PUB [/calibration_controllers/calibrate/cal_laser_tilt/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,494: -PUB [/calibration_controllers/calibrate/cal_laser_tilt/calibrated] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,495: -PUB [/calibration_controllers/calibrate/cal_caster_fl/caster/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,496: -PUB [/calibration_controllers/calibrate/cal_caster_fl/caster/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,496: -PUB [/calibration_controllers/calibrate/cal_caster_fl/caster/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,497: -PUB [/calibration_controllers/calibrate/cal_caster_fl/wheel_l/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,498: -PUB [/calibration_controllers/calibrate/cal_caster_fl/wheel_l/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,499: -PUB [/calibration_controllers/calibrate/cal_caster_fl/wheel_l/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,499: -PUB [/calibration_controllers/calibrate/cal_caster_fl/wheel_r/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,500: -PUB [/calibration_controllers/calibrate/cal_caster_fl/wheel_r/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,501: -PUB [/calibration_controllers/calibrate/cal_caster_fl/wheel_r/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,502: -PUB [/calibration_controllers/calibrate/cal_caster_fl/calibrated] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,502: -PUB [/calibration_controllers/calibrate/cal_caster_fr/caster/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,503: -PUB [/calibration_controllers/calibrate/cal_caster_fr/caster/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,504: -PUB [/calibration_controllers/calibrate/cal_caster_fr/caster/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,504: -PUB [/calibration_controllers/calibrate/cal_caster_fr/wheel_l/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,505: -PUB [/calibration_controllers/calibrate/cal_caster_fr/wheel_l/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,506: -PUB [/calibration_controllers/calibrate/cal_caster_fr/wheel_l/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,507: -PUB [/calibration_controllers/calibrate/cal_caster_fr/wheel_r/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,507: -PUB [/calibration_controllers/calibrate/cal_caster_fr/wheel_r/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,508: -PUB [/calibration_controllers/calibrate/cal_caster_fr/wheel_r/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,509: -PUB [/calibration_controllers/calibrate/cal_caster_fr/calibrated] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,510: -PUB [/calibration_controllers/calibrate/cal_caster_bl/caster/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,510: -PUB [/calibration_controllers/calibrate/cal_caster_bl/caster/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,511: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:59,511: -PUB [/calibration_controllers/calibrate/cal_caster_bl/caster/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,512: -PUB [/calibration_controllers/calibrate/cal_caster_bl/wheel_l/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,513: -PUB [/calibration_controllers/calibrate/cal_caster_bl/wheel_l/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,514: -PUB [/calibration_controllers/calibrate/cal_caster_bl/wheel_l/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,514: -PUB [/calibration_controllers/calibrate/cal_caster_bl/wheel_r/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,515: -PUB [/calibration_controllers/calibrate/cal_caster_bl/wheel_r/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,516: -PUB [/calibration_controllers/calibrate/cal_caster_bl/wheel_r/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,517: -PUB [/calibration_controllers/calibrate/cal_caster_bl/calibrated] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,517: -PUB [/calibration_controllers/calibrate/cal_caster_br/caster/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,518: -PUB [/calibration_controllers/calibrate/cal_caster_br/caster/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,519: -PUB [/calibration_controllers/calibrate/cal_caster_br/caster/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,519: -PUB [/calibration_controllers/calibrate/cal_caster_br/wheel_l/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,520: -PUB [/calibration_controllers/calibrate/cal_caster_br/wheel_l/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,521: -PUB [/calibration_controllers/calibrate/cal_caster_br/wheel_l/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,522: -PUB [/calibration_controllers/calibrate/cal_caster_br/wheel_r/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,522: -PUB [/calibration_controllers/calibrate/cal_caster_br/wheel_r/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,523: -PUB [/calibration_controllers/calibrate/cal_caster_br/wheel_r/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,524: -PUB [/calibration_controllers/calibrate/cal_caster_br/calibrated] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,525: -SUB [/calibration_controllers/calibrate/cal_head_pan/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,525: -SUB [/calibration_controllers/calibrate/cal_head_tilt/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,526: -SUB [/calibration_controllers/calibrate/cal_laser_tilt/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,527: -SUB [/calibration_controllers/calibrate/cal_caster_fl/caster/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,527: -SUB [/calibration_controllers/calibrate/cal_caster_fl/wheel_l/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,528: -SUB [/calibration_controllers/calibrate/cal_caster_fl/wheel_r/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,529: -SUB [/calibration_controllers/calibrate/cal_caster_fl/steer] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,530: -SUB [/calibration_controllers/calibrate/cal_caster_fl/drive] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,530: -SUB [/calibration_controllers/calibrate/cal_caster_fr/caster/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,531: -SUB [/calibration_controllers/calibrate/cal_caster_fr/wheel_l/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,532: -SUB [/calibration_controllers/calibrate/cal_caster_fr/wheel_r/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,532: -SUB [/calibration_controllers/calibrate/cal_caster_fr/steer] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,533: -SUB [/calibration_controllers/calibrate/cal_caster_fr/drive] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,534: -SUB [/calibration_controllers/calibrate/cal_caster_bl/caster/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,534: -SUB [/calibration_controllers/calibrate/cal_caster_bl/wheel_l/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,535: -SUB [/calibration_controllers/calibrate/cal_caster_bl/wheel_r/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,536: -SUB [/calibration_controllers/calibrate/cal_caster_bl/steer] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,537: -SUB [/calibration_controllers/calibrate/cal_caster_bl/drive] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,537: -SUB [/calibration_controllers/calibrate/cal_caster_br/caster/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,538: -SUB [/calibration_controllers/calibrate/cal_caster_br/wheel_l/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,539: -SUB [/calibration_controllers/calibrate/cal_caster_br/wheel_r/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,539: -SUB [/calibration_controllers/calibrate/cal_caster_br/steer] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,540: -SUB [/calibration_controllers/calibrate/cal_caster_br/drive] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:59,541: -SERVICE [/realtime_loop/get_loggers] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,542: -SERVICE [/realtime_loop/set_logger_level] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,542: -SERVICE [/pr2_ethercat/reset_motors] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,543: -SERVICE [/pr2_ethercat/halt_motors] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,544: -SERVICE [/pr2_ethercat/publish_trace] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,544: -SERVICE [/realtime_loop/soft_processor/read_firmware] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,545: -SERVICE [/realtime_loop/soft_processor/write_firmware] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,546: -SERVICE [/realtime_loop/soft_processor/reset] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,546: -SERVICE [/pr2_controller_manager/list_controllers] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,547: -SERVICE [/pr2_controller_manager/list_controller_types] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,548: -SERVICE [/pr2_controller_manager/load_controller] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,549: -SERVICE [/pr2_controller_manager/unload_controller] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,549: -SERVICE [/pr2_controller_manager/switch_controller] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,550: -SERVICE [/pr2_controller_manager/reload_controller_libraries] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,551: -SERVICE [/prosilica_inhibit_projector_controller/set_waveform] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,551: -SERVICE [/calibration_controllers/calibrate/cal_head_pan/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,552: -SERVICE [/calibration_controllers/calibrate/cal_head_pan/is_calibrated] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,553: -SERVICE [/calibration_controllers/calibrate/cal_head_tilt/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,554: -SERVICE [/calibration_controllers/calibrate/cal_head_tilt/is_calibrated] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,554: -SERVICE [/calibration_controllers/calibrate/cal_laser_tilt/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,555: -SERVICE [/calibration_controllers/calibrate/cal_laser_tilt/is_calibrated] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,556: -SERVICE [/calibration_controllers/calibrate/cal_caster_fl/caster/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,556: -SERVICE [/calibration_controllers/calibrate/cal_caster_fl/wheel_l/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,557: -SERVICE [/calibration_controllers/calibrate/cal_caster_fl/wheel_r/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,558: -SERVICE [/calibration_controllers/calibrate/cal_caster_fl/is_calibrated] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,558: -SERVICE [/calibration_controllers/calibrate/cal_caster_fr/caster/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,559: -SERVICE [/calibration_controllers/calibrate/cal_caster_fr/wheel_l/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,560: -SERVICE [/calibration_controllers/calibrate/cal_caster_fr/wheel_r/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,561: -SERVICE [/calibration_controllers/calibrate/cal_caster_fr/is_calibrated] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,561: -SERVICE [/calibration_controllers/calibrate/cal_caster_bl/caster/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,562: -SERVICE [/calibration_controllers/calibrate/cal_caster_bl/wheel_l/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,563: -SERVICE [/calibration_controllers/calibrate/cal_caster_bl/wheel_r/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,563: -SERVICE [/calibration_controllers/calibrate/cal_caster_bl/is_calibrated] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,564: -SERVICE [/calibration_controllers/calibrate/cal_caster_br/caster/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,565: -SERVICE [/calibration_controllers/calibrate/cal_caster_br/wheel_l/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,565: -SERVICE [/calibration_controllers/calibrate/cal_caster_br/wheel_r/pid/set_parameters] /realtime_loop rosrpc://c1:37178
[rosmaster.master][INFO] 2015-11-26 12:33:59,566: -SERVICE [/calibration_controllers/calibrate/cal_caster_br/is_calibrated] /realtime_loop rosrpc://c1:37178
[rosmaster.threadpool][ERROR] 2015-11-26 12:34:06,394: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2015-11-26 12:34:06,394: publisherUpdate[/diagnostics] -> http://c1:55883/
[rosmaster.threadpool][ERROR] 2015-11-26 12:34:06,395: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2015-11-26 12:34:06,395: publisherUpdate[/diagnostics] -> http://c1:55883/
[rosmaster.threadpool][ERROR] 2015-11-26 12:34:06,396: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2015-11-26 12:34:06,396: publisherUpdate[/diagnostics] -> http://c1:55883/
[rosmaster.threadpool][ERROR] 2015-11-26 12:34:06,397: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2015-11-26 12:34:06,397: publisherUpdate[/diagnostics] -> http://c1:55883/
[rosmaster.threadpool][ERROR] 2015-11-26 12:34:06,397: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2015-11-26 12:34:06,398: publisherUpdate[/diagnostics] -> http://c1:55883/
[rosmaster.threadpool][ERROR] 2015-11-26 12:34:06,398: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
